default,housing,loan,day,duration,campaign,pdays,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,education_tertiary,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,contact,contacted
0,0,0,19,20,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,1206,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,559,1,169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,0,19,21,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,12,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,94,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,1065,1,183,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
0,0,0,19,401,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,1,0,19,50,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,1,19,90,2,198,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
1,1,1,19,286,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,1,0,19,342,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,394,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1
0,1,0,19,63,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,73,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,337,1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,171,2,183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,1,19,418,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,434,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,54,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,37,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,104,1,131,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,19,1265,3,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,251,1,183,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,19,485,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,328,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,108,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,88,1,166,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,19,118,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,0,0,19,520,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1
0,1,0,19,501,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,1,19,408,1,183,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,0,0,19,77,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
1,0,0,19,122,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,1,19,62,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,1,19,359,2,152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,178,1,170,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,19,640,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
0,0,1,19,589,2,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,433,1,113,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
0,1,0,19,551,1,183,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,662,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
1,0,0,19,122,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,254,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,236,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,70,1,174,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1
0,0,1,19,216,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,541,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,191,1,180,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,300,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,138,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,1,19,362,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,377,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1
0,1,0,19,54,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,1,19,47,1,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,644,4,-1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,88,1,189,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1
0,0,0,19,625,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,1,19,120,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,1,0,19,154,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,1,1,19,156,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,87,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,1
0,1,1,19,616,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,202,2,184,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
0,0,0,19,273,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,223,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,382,2,174,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
0,1,0,19,278,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,146,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,1792,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,596,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,294,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,457,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,0,19,1662,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,783,3,195,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1
0,1,0,19,115,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,101,2,104,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
0,0,1,19,223,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,0,19,100,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,1,19,73,2,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,1,1,19,163,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,107,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
1,1,1,19,70,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,258,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,0,19,136,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,498,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1
0,1,0,19,162,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,282,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,544,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
0,1,0,19,184,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,0,0,19,223,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,523,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,104,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,178,3,183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1
0,1,1,19,433,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,174,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,188,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
0,1,0,19,354,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,231,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,130,3,188,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1
0,1,0,19,111,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,130,2,160,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,0,0,19,374,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,95,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1
0,1,0,19,191,2,175,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,1,0,19,680,2,111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,1,0,19,193,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,363,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,0,0,19,1468,3,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,371,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,221,2,190,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,19,188,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,1,19,59,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,314,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,85,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,584,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,140,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,635,3,170,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,19,709,2,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,223,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,108,4,173,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,0,0,19,449,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,1,19,53,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,151,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,1,19,287,3,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
0,0,0,19,105,2,133,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
0,1,0,19,266,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,154,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,1,19,209,2,180,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
0,0,0,19,221,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,172,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,356,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
0,1,0,19,259,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,1184,3,160,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,1,0,19,1102,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,121,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
0,1,0,19,222,3,174,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,1337,4,126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
0,0,1,19,307,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,178,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,1,0,19,1307,3,173,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
0,1,0,19,93,3,111,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,1,0,19,225,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,0,19,515,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,312,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,207,2,153,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
0,0,0,19,117,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,0,19,299,4,107,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,1,0,19,67,2,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,676,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,300,5,170,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,1,1,19,611,2,175,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
0,1,0,19,52,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,0,0,19,130,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
1,1,1,19,275,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,188,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,220,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,143,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,46,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,1
0,1,0,19,214,2,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1
0,1,0,19,158,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,307,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,37,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,194,2,170,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,85,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,207,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,475,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1
0,0,0,19,196,3,117,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1
0,1,0,19,590,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1
0,0,0,19,228,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,782,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,1
0,0,0,19,322,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,1435,3,99,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,1,0,19,332,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,1,0,19,214,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,501,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,330,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,89,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,1,1,19,193,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,135,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,162,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,0,19,214,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,575,6,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,303,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,0,0,19,64,7,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,245,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,146,3,111,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,1,0,19,291,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,182,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1
1,0,0,19,186,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,1,0,19,639,2,27,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1
0,0,1,19,380,2,167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
0,1,1,19,314,2,124,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,1,0,19,206,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,556,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,0,0,19,519,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1
0,0,0,19,99,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,209,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,1,19,131,3,133,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,0,19,44,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,1,0,19,1720,3,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,19,71,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,0,19,126,2,174,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
0,0,1,19,70,4,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,1,19,323,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,168,2,153,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1
0,0,0,19,596,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1
0,1,0,19,517,2,187,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,0,1,19,208,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,1,1,19,145,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,52,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,11,3,166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
0,1,1,19,206,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,107,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,54,7,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,1,19,107,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,1,0,19,102,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,201,2,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
0,0,0,19,111,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,0,0,19,844,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,1,19,278,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
0,1,1,19,255,6,189,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
0,1,1,19,599,4,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1
0,1,1,19,339,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1
0,0,0,19,800,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,19,854,2,170,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1
0,1,0,19,635,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1
0,1,0,20,14,7,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,1,0,20,72,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1
0,0,0,20,274,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,0,20,82,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
1,0,0,20,291,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,20,97,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
0,0,1,20,132,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
0,0,0,20,88,2,147,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1
0,0,1,20,36,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1
0,1,0,20,161,7,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,1,20,77,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
0,0,0,20,348,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1,0,20,80,5,198,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0,0,0,20,143,6,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
0,1,0,20,366,6,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1
0,1,0,20,298,2,171,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1
0,0,0,20,179,6,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1
